year,dist,iso,names
2011,"balrampur(up)","UP","balrampur(up),balrampurup,balrampur"
2011,"gonda","UP","gonda"
2011,"siddharthnagar","UP","siddharthnagar,siddharthanagar"
2011,"basti","UP","basti"
2011,"santkabirnagar","UP","santkabirnagar,sknagar"
2011,"maharajganj","UP","mahrajganj,maharajganj"
2011,"gorakhpur","UP","gorakhpur"
2011,"kushinagar","UP","kushinagar,khushinagar"
2011,"deoria","UP","deoria"
2011,"azamgarh","UP","azamgarh"
2011,"mau","UP","mau"
2011,"ballia","UP","ballia"
2011,"jaunpur","UP","jaunpur"
2011,"ghazipur","UP","ghazipur"
2011,"chandauli","UP","chandauli"
2011,"varanasi","UP","varanasi"
2011,"santravidasnagar(bhadohi)","UP","santravidasnagar(bhadohi),santravidasnagarbhadohi,bhadohi"
2011,"mirzapur","UP","mirzapur"
2011,"sonbhadra","UP","sonbhadra,sonebhadra"
2011,"etah","UP","etah"
2011,"kanshiramnagar","UP","kanshiramnagar"
2011,"pashchimchamparan","BR","pashchimchamparan,westchamparan"
2011,"purbachamparan","BR","purbachamparan"
2011,"sheohar","BR","sheohar"
2011,"sitamarhi","BR","sitamarhi"
2011,"madhubani","BR","madhubani"
2011,"supaul","BR","supaul"
2011,"araria","BR","araria"
2011,"kishanganj","BR","kishanganj"
2011,"purnia","BR","purnia,purnea"
2011,"katihar","BR","katihar"
2011,"madhepura","BR","madhepura"
2011,"saharsa","BR","saharsa"
2011,"darbhanga","BR","darbhanga"
2011,"muzaffarpur","BR","muzaffarpur"
2011,"gopalganj","BR","gopalganj"
2011,"siwan","BR","siwan"
2011,"saran","BR","saran,chapra"
2011,"vaishali","BR","vaishali"
2011,"samastipur","BR","samastipur"
2011,"begusarai","BR","begusarai"
2011,"khagaria","BR","khagaria"
2011,"bhagalpur","BR","bhagalpur"
2011,"banka","BR","banka"
2011,"munger","BR","munger,monghyar"
2011,"lakhisarai","BR","lakhisarai"
2011,"sheikhpura","BR","sheikhpura"
2011,"nalanda","BR","nalanda"
2011,"patna","BR","patna"
2011,"bhojpur","BR","bhojpur"
2011,"buxar","BR","buxar"
2011,"kaimur(bhabua)","BR","kaimur(bhabua),kaimurbhabua,kaimur"
2011,"rohtas","BR","rohtas"
2011,"aurangabad(bihar)","BR","aurangabad(bihar),aurangabadbihar,aurangabad"
2011,"gaya","BR","gaya"
2011,"nawada","BR","nawada"
2011,"jamui","BR","jamui"
2011,"jehanabad","BR","jehanabad"
2011,"arwal","BR","arwal"
2011,"northsikkim","SK","northsikkim,northdistrict,north,mangan"
2011,"westsikkim","SK","westsikkim,westdistrict,west,gyalshing"
2011,"southsikkim","SK","southsikkim,southdistrict,south,namchi"
2011,"eastsikkim","SK","eastsikkim,eastdistrict,east,gangtok"
2011,"tawang","AR","tawang"
2011,"westkameng","AR","westkameng"
2011,"eastkameng","AR","eastkameng,balemueastkameng"
2011,"papumpare","AR","papumpare"
2011,"uppersubansiri","AR","uppersubansiri"
2011,"westsiang","AR","westsiang"
2011,"eastsiang","AR","eastsiang"
2011,"uppersiang","AR","uppersiang"
2011,"changlang","AR","changlang"
2011,"tirap","AR","tirap"
2011,"lowersubansiri","AR","lowersubansiri"
2011,"kurungkumey","AR","kurungkumey"
2011,"dibangvalley","AR","dibangvalley"
2011,"lowerdibangvalley","AR","lowerdibangvalley"
2011,"lohit","AR","lohit"
2011,"anjaw","AR","anjaw"
2011,"mon","NL","mon"
2011,"mokokchung","NL","mokokchung"
2011,"zunheboto","NL","zunheboto"
2011,"wokha","NL","wokha"
2011,"dimapur","NL","dimapur"
2011,"phek","NL","phek"
2011,"tuensang","NL","tuensang"
2011,"longleng","NL","longleng"
2011,"kiphire","NL","kiphire"
2011,"kohima","NL","kohima"
2011,"peren","NL","peren"
2011,"senapati","MN","senapati"
2011,"tamenglong","MN","tamenglong"
2011,"churachandpur","MN","churachandpur"
2011,"bishnupur","MN","bishnupur"
2011,"thoubal","MN","thoubal"
2011,"imphalwest","MN","imphalwest"
2011,"imphaleast","MN","imphaleast"
2011,"ukhrul","MN","ukhrul"
2011,"chandel","MN","chandel"
2011,"mamit","MZ","mamit"
2011,"kolasib","MZ","kolasib"
2011,"aizawl","MZ","aizawl"
2011,"champhai","MZ","champhai"
2011,"serchhip","MZ","serchhip"
2011,"lunglei","MZ","lunglei"
2011,"lawngtlai","MZ","lawngtlai"
2011,"saiha","MZ","saiha"
2011,"westtripura","TR","westtripura"
2011,"southtripura","TR","southtripura"
2011,"dhalai","TR","dhalai"
2011,"northtripura","TR","northtripura"
2011,"westgarohills","ML","westgarohills"
2011,"eastgarohills","ML","eastgarohills"
2011,"southgarohills","ML","southgarohills"
2011,"westkhasihills","ML","westkhasihills"
2011,"ribhoi","ML","ribhoi"
2011,"eastkhasihills","ML","eastkhasihills"
2011,"jaintiahills","ML","jaintiahills,jaintia"
2011,"kokrajhar","AS","kokrajhar"
2011,"dhubri","AS","dhubri"
2011,"goalpara","AS","goalpara"
2011,"barpeta","AS","barpeta"
2011,"morigaon","AS","morigaon,marigaon"
2011,"nagaon","AS","nagaon,nowgaon,hojai"
2011,"sonitpur","AS","sonitpur"
2011,"lakhimpur","AS","lakhimpur"
2011,"dhemaji","AS","dhemaji"
2011,"tinsukia","AS","tinsukia"
2011,"dibrugarh","AS","dibrugarh"
2011,"sivasagar","AS","sivasagar,sibsagar"
2011,"jorhat","AS","jorhat"
2011,"golaghat","AS","golaghat"
2011,"karbianglong","AS","karbianglong,westkarbianglong"
2011,"dimahasao","AS","dimahasao"
2011,"cachar","AS","cachar"
2011,"karimganj","AS","karimganj"
2011,"hailakandi","AS","hailakandi"
2011,"bongaigaon","AS","bongaigaon"
2011,"chirang","AS","chirang"
2011,"kamrup","AS","kamrup"
2011,"kamrupmetropolitan","AS","kamrupmetropolitan"
2011,"nalbari","AS","nalbari"
2011,"baksa","AS","baksa"
2011,"darrang","AS","darrang"
2011,"udalguri","AS","udalguri"
2011,"darjiling","WB","darjiling,darjeeling"
2011,"jalpaiguri","WB","jalpaiguri"
2011,"kochbihar","WB","kochbihar,coochbehar"
2011,"uttardinajpur","WB","uttardinajpur"
2011,"dakshindinajpur","WB","dakshindinajpur"
2011,"maldah","WB","maldah,malda"
2011,"murshidabad","WB","murshidabad,mushidabad"
2011,"birbhum","WB","birbhum"
2011,"barddhaman","WB","barddhaman,burdwan"
2011,"nadia","WB","nadia"
2011,"northtwentyfourparganas","WB","northtwentyfourparganas,northparganas"
2011,"hugli","WB","hugli,hooghly,hoogly"
2011,"bankura","WB","bankura"
2011,"puruliya","WB","puruliya,purulia"
2011,"haora","WB","haora,howrah"
2011,"kolkata","WB","kolkata"
2011,"southtwentyfourparganas","WB","southtwentyfourparganas,southparganas"
2011,"paschimmedinipur","WB","paschimmedinipur"
2011,"purbamedinipur","WB","purbamedinipur"
2011,"garhwa","JH","garhwa"
2011,"chatra","JH","chatra"
2011,"kodarma","JH","kodarma,koderma"
2011,"giridih","JH","giridih"
2011,"deoghar","JH","deoghar"
2011,"godda","JH","godda"
2011,"sahibganj","JH","sahibganj,sahebganj"
2011,"pakur","JH","pakur,pakaur"
2011,"dhanbad","JH","dhanbad"
2011,"bokaro","JH","bokaro"
2011,"lohardaga","JH","lohardaga"
2011,"purbisinghbhum","JH","purbisinghbhum,eastsinghbhum"
2011,"palamu","JH","palamu,palamau"
2011,"latehar","JH","latehar"
2011,"hazaribagh","JH","hazaribagh"
2011,"ramgarh","JH","ramgarh"
2011,"dumka","JH","dumka"
2011,"jamtara","JH","jamtara"
2011,"ranchi","JH","ranchi"
2011,"khunti","JH","khunti"
2011,"gumla","JH","gumla"
2011,"simdega","JH","simdega"
2011,"pashchimisinghbhum","JH","pashchimisinghbhum,westsinghbhum"
2011,"saraikelakharsawan","JH","saraikelakharsawan,saraikellakharsawan,saraikelakharswana"
2011,"bargarh","OR","bargarh"
2011,"jharsuguda","OR","jharsuguda"
2011,"sambalpur","OR","sambalpur"
2011,"debagarh","OR","debagarh,deogarh"
2011,"sundargarh","OR","sundargarh"
2011,"kendujhar","OR","kendujhar,keonjhar"
2011,"mayurbhanj","OR","mayurbhanj"
2011,"baleshwar","OR","baleshwar,balasore"
2011,"bhadrak","OR","bhadrak"
2011,"kendrapara","OR","kendrapara"
2011,"jagatsinghapur","OR","jagatsinghapur,jagatsinghpur"
2011,"cuttack","OR","cuttack"
2011,"jajapur","OR","jajapur,jajpur"
2011,"dhenkanal","OR","dhenkanal"
2011,"anugul","OR","anugul,angul"
2011,"nayagarh","OR","nayagarh"
2011,"khordha","OR","khordha,khurda"
2011,"puri","OR","puri"
2011,"ganjam","OR","ganjam"
2011,"gajapati","OR","gajapati"
2011,"kandhamal","OR","kandhamal,phulbani"
2011,"baudh","OR","baudh,boudh"
2011,"subarnapur","OR","subarnapur,sonepur"
2011,"balangir","OR","balangir,bolangir"
2011,"nuapada","OR","nuapada,nuapara"
2011,"kalahandi","OR","kalahandi"
2011,"rayagada","OR","rayagada"
2011,"nabarangapur","OR","nabarangapur,nawarangpur"
2011,"koraput","OR","koraput"
2011,"malkangiri","OR","malkangiri"
2011,"koriya","CT","koriya,koria"
2011,"surguja","CT","surguja"
2011,"jashpur","CT","jashpur"
2011,"raigarh(chhattisgarh)","CT","raigarh(chhattisgarh),raigarhchhattisgarh,raigarh"
2011,"korba","CT","korba"
2011,"janjgirchampa","CT","janjgirchampa,jangirchampa"
2011,"bilaspur(chhattisgarh)","CT","bilaspur(chhattisgarh),bilaspurchhattisgarh,bilaspur"
2011,"kabeerdham","CT","kabeerdham,kawardha"
2011,"rajnandgaon","CT","rajnandgaon"
2011,"durg","CT","durg"
2011,"raipur","CT","raipur"
2011,"mahasamund","CT","mahasamund"
2011,"dhamtari","CT","dhamtari"
2011,"uttarbastarkanker","CT","uttarbastarkanker,kanker"
2011,"bastar","CT","bastar"
2011,"narayanpur","CT","narayanpur"
2011,"dakshinbastardantewada","CT","dakshinbastardantewada,dantewada"
2011,"bijapur(chhattisgarh)","CT","bijapur(chhattisgarh),bijapurchhattisgarh,bijapur"
2011,"sheopur","MP","sheopur,seopur"
2011,"morena","MP","morena"
2011,"bhind","MP","bhind"
2011,"gwalior","MP","gwalior"
2011,"datia","MP","datia"
2011,"shivpuri","MP","shivpuri"
2011,"tikamgarh","MP","tikamgarh"
2011,"chhatarpur","MP","chhatarpur"
2011,"panna","MP","panna"
2011,"sagar","MP","sagar"
2011,"damoh","MP","damoh"
2011,"satna","MP","satna"
2011,"rewa","MP","rewa"
2011,"umaria","MP","umaria,umria"
2011,"neemuch","MP","neemuch"
2011,"mandsaur","MP","mandsaur,mandsour"
2011,"ratlam","MP","ratlam"
2011,"ujjain","MP","ujjain"
2011,"shajapur","MP","shajapur,shahjapur"
2011,"dewas","MP","dewas"
2011,"dhar","MP","dhar"
2011,"indore","MP","indore"
2011,"khargone(westnimar)","MP","khargone(westnimar),khargonewestnimar,khargone"
2011,"barwani","MP","barwani"
2011,"rajgarh","MP","rajgarh"
2011,"vidisha","MP","vidisha"
2011,"bhopal","MP","bhopal"
2011,"sehore","MP","sehore"
2011,"raisen","MP","raisen"
2011,"betul","MP","betul"
2011,"harda","MP","harda"
2011,"hoshangabad","MP","hoshangabad"
2011,"katni","MP","katni"
2011,"jabalpur","MP","jabalpur"
2011,"narsimhapur","MP","narsimhapur,narsinghpur,narsighpur"
2011,"dindori","MP","dindori"
2011,"mandla","MP","mandla"
2011,"chhindwara","MP","chhindwara"
2011,"seoni","MP","seoni"
2011,"balaghat","MP","balaghat"
2011,"guna","MP","guna"
2011,"ashoknagar","MP","ashoknagar"
2011,"shahdol","MP","shahdol"
2011,"anuppur","MP","anuppur"
2011,"sidhi","MP","sidhi"
2011,"singrauli","MP","singrauli"
2011,"jhabua","MP","jhabua"
2011,"alirajpur","MP","alirajpur"
2011,"khandwa(eastnimar)","MP","khandwa(eastnimar),khandwaeastnimar,khandwa"
2011,"burhanpur","MP","burhanpur"
2011,"kachchh","GJ","kachchh,kutch"
2011,"banaskantha","GJ","banaskantha"
2011,"patan","GJ","patan"
2011,"mahesana","GJ","mahesana,mehsana"
2011,"sabarkantha","GJ","sabarkantha"
2011,"gandhinagar","GJ","gandhinagar"
2011,"ahmedabad","GJ","ahmadabad"
2011,"surendranagar","GJ","surendranagar"
2011,"rajkot","GJ","rajkot"
2011,"jamnagar","GJ","jamnagar"
2011,"porbandar","GJ","porbandar"
2011,"junagadh","GJ","junagadh"
2011,"amreli","GJ","amreli"
2011,"bhavnagar","GJ","bhavnagar"
2011,"anand","GJ","anand"
2011,"kheda","GJ","kheda"
2011,"panchmahals","GJ","panchmahals"
2011,"dohad","GJ","dohad,dahod"
2011,"vadodara","GJ","vadodara"
2011,"narmada","GJ","narmada"
2011,"bharuch","GJ","bharuch"
2011,"thedangs","GJ","thedangs,dangs"
2011,"navsari","GJ","navsari"
2011,"valsad","GJ","valsad"
2011,"surat","GJ","surat"
2011,"tapi","GJ","tapi"
2011,"diu","DD","diu"
2011,"daman","DD","daman"
2011,"dadranagarhaveli","DH","dadra&nagarhaveli,dadranagarhaveli"
2011,"nandurbar","MH","nandurbar"
2011,"dhule","MH","dhule"
2011,"jalgaon","MH","jalgaon"
2011,"buldana","MH","buldana,buldhana"
2011,"akola","MH","akola"
2011,"washim","MH","washim"
2011,"amravati","MH","amravati,amrawati"
2011,"wardha","MH","wardha"
2011,"nagpur","MH","nagpur"
2011,"bhandara","MH","bhandara"
2011,"gondiya","MH","gondiya,gondia"
2011,"gadchiroli","MH","gadchiroli"
2011,"chandrapur","MH","chandrapur"
2011,"yavatmal","MH","yavatmal"
2011,"nanded","MH","nanded"
2011,"hingoli","MH","hingoli"
2011,"parbhani","MH","parbhani"
2011,"jalna","MH","jalna"
2011,"aurangabad(maharashtra)","MH","aurangabad(maharashtra),aurangabadmaharashtra,aurangabad"
2011,"nashik","MH","nashik"
2011,"thane","MH","thane"
2011,"mumbaisuburban","MH","mumbaisuburban,submumbai"
2011,"mumbai","MH","mumbai"
2011,"raigarh(maharashtra)","MH","raigarh(maharashtra),raigarhmaharashtra,raigarh,raigad"
2011,"pune","MH","pune"
2011,"ahmednagar","MH","ahmadnagar"
2011,"bid","MH","bid,beed"
2011,"latur","MH","latur"
2011,"osmanabad","MH","osmanabad"
2011,"solapur","MH","solapur"
2011,"satara","MH","satara"
2011,"ratnagiri","MH","ratnagiri"
2011,"sindhudurg","MH","sindhudurg"
2011,"kolhapur","MH","kolhapur"
2011,"sangli","MH","sangli,sangali"
2011,"adilabad","AP","adilabad"
2011,"nizamabad","AP","nizamabad"
2011,"karimnagar","AP","karimnagar"
2011,"medak","AP","medak"
2011,"hyderabad","AP","hyderabad"
2011,"rangareddy","AP","rangareddy"
2011,"mahbubnagar","AP","mahbubnagar,mahabubnagar"
2011,"nalgonda","AP","nalgonda"
2011,"warangal","AP","warangal"
2011,"khammam","AP","khammam"
2011,"srikakulam","AP","srikakulam"
2011,"vizianagaram","AP","vizianagaram"
2011,"visakhapatnam","AP","visakhapatnam,vishakhapatnam"
2011,"eastgodavari","AP","eastgodavari"
2011,"westgodavari","AP","westgodavari"
2011,"krishna","AP","krishna"
2011,"guntur","AP","guntur"
2011,"prakasam","AP","prakasam"
2011,"nellore","AP","nellore,sripottisriramulunellore,sripottisriramulunell"
2011,"ysr","AP","ysr,kadapa,cuddapah,ysrkadapa"
2011,"kurnool","AP","kurnool"
2011,"anantapur","AP","anantapur"
2011,"chittoor","AP","chittoor"
2011,"belgaum","KA","belgaum"
2011,"bagalkot","KA","bagalkot"
2011,"bijapur(karnataka)","KA","bijapur(karnataka),bijapurkarnataka,bijapur"
2011,"bidar","KA","bidar"
2011,"raichur","KA","raichur"
2011,"koppal","KA","koppal"
2011,"gadag","KA","gadag"
2011,"dharwad","KA","dharwad"
2011,"uttarakannada","KA","uttarakannada"
2011,"haveri","KA","haveri"
2011,"bellary","KA","bellary"
2011,"chitradurga","KA","chitradurga"
2011,"davanagere","KA","davanagere"
2011,"shimoga","KA","shimoga"
2011,"udupi","KA","udupi"
2011,"chikmagalur","KA","chikmagalur,chickmagalur"
2011,"tumkur","KA","tumkur"
2011,"bangalore","KA","bangalore,bangaloreu"
2011,"mandya","KA","mandya"
2011,"hassan","KA","hassan"
2011,"dakshinakannada","KA","dakshinakannada"
2011,"kodagu","KA","kodagu"
2011,"mysore","KA","mysore"
2011,"chamarajanagar","KA","chamarajanagar"
2011,"gulbarga","KA","gulbarga"
2011,"yadgir","KA","yadgir"
2011,"kolar","KA","kolar"
2011,"chikkaballapura","KA","chikkaballapura"
2011,"bangalorerural","KA","bangalorerural,bangalorer"
2011,"ramanagara","KA","ramanagara,ramanagaram"
2011,"northgoa","GA","northgoa"
2011,"southgoa","GA","southgoa"
2011,"lakshadweep","LD","lakshadweep"
2011,"kasaragod","KL","kasaragod"
2011,"kannur","KL","kannur"
2011,"wayanad","KL","wayanad"
2011,"kozhikode","KL","kozhikode"
2011,"malappuram","KL","malappuram"
2011,"palakkad","KL","palakkad"
2011,"thrissur","KL","thrissur"
2011,"ernakulam","KL","ernakulam"
2011,"idukki","KL","idukki"
2011,"kottayam","KL","kottayam"
2011,"alappuzha","KL","alappuzha"
2011,"pathanamthitta","KL","pathanamthitta"
2011,"kollam","KL","kollam"
2011,"thiruvananthapuram","KL","thiruvananthapuram"
2011,"thiruvallur","TN","thiruvallur,tiruvallur"
2011,"chennai","TN","chennai"
2011,"kancheepuram","TN","kancheepuram,kanchipuram"
2011,"vellore","TN","vellore"
2011,"tiruvannamalai","TN","tiruvannamalai"
2011,"viluppuram","TN","viluppuram,villupuram"
2011,"salem","TN","salem"
2011,"namakkal","TN","namakkal"
2011,"erode","TN","erode"
2011,"thenilgiris","TN","thenilgiris"
2011,"dindigul","TN","dindigul"
2011,"karur","TN","karur"
2011,"tiruchirappalli","TN","tiruchirappalli"
2011,"perambalur","TN","perambalur"
2011,"ariyalur","TN","ariyalur"
2011,"cuddalore","TN","cuddalore"
2011,"nagapattinam","TN","nagapattinam"
2011,"thiruvarur","TN","thiruvarur,tiruvarur"
2011,"thanjavur","TN","thanjavur"
2011,"pudukkottai","TN","pudukkottai"
2011,"sivaganga","TN","sivaganga,sivagangai"
2011,"madurai","TN","madurai"
2011,"theni","TN","theni"
2011,"virudhunagar","TN","virudhunagar,virudunagar"
2011,"ramanathapuram","TN","ramanathapuram,ramanadhapuram"
2011,"thoothukkudi","TN","thoothukkudi,tuticorin"
2011,"tirunelveli","TN","tirunelveli"
2011,"kanniyakumari","TN","kanniyakumari"
2011,"dharmapuri","TN","dharmapuri"
2011,"krishnagiri","TN","krishnagiri"
2011,"coimbatore","TN","coimbatore"
2011,"tiruppur","TN","tiruppur"
2011,"yanam","PY","yanam"
2011,"puducherry","PY","puducherry"
2011,"mahe","PY","mahe"
2011,"karaikal","PY","karaikal"
2011,"nicobars","AN","nicobars"
2011,"northmiddleandaman","AN","north&middleandaman,northmiddleandaman"
2011,"southandaman","AN","southandaman,southandamans"
